registroDate1;registrotime1;registroFloat1;registroFloat2
20102017;06:15:00;78.314.591.666.667;58.883.666.666.667
20102017;06:20:00;78.824.116.666.667;59.682.970.833.333
20102017;06:25:00;767108.75;57.998.841.666.667
20102017;06:30:00;77.442.791.666.667;58.307.341.666.667
20102017;06:35:00;76.102.766.666.667;56.698.608.333.333
20102017;06:40:00;76.219.266.666.667;56.910.941.666.667
20102017;06:45:00;77.338.808.333.333;57.877.933.333.333
20102017;06:50:00;76.389.916.666.667;570026
20102017;06:55:00;77.896.958.333.333;58.876.545.833.333
20102017;07:00:00;796635.5;60.825.454.166.667
20102017;07:05:00;80.442.591.666.667;60.961.941.666.667
20102017;07:10:00;80.674.816.666.667;611611.75
20102017;07:15:00;806316;61.447.141.666.667
20102017;07:20:00;774814.25;58.635.533.333.333
20102017;07:25:00;727897.75;553025.5
20102017;07:30:00;746620;573.096.875
20102017;07:35:00;74.569.466.666.667;57.158.166.666.667
20102017;07:40:00;73.099.316.666.667;55.621.308.333.333
20102017;07:45:00;73.806.191.666.667;563.033.125
20102017;07:50:00;73.347.966.666.667;55.907.070.833.333
20102017;07:55:00;68.002.495.833.333;52.622.529.166.667
20102017;08:00:00;633.838.875;493999.25
20102017;08:05:00;615819;473.256.375
20102017;08:10:00;57.921.370.833.333;44.103.458.333.333
20102017;08:15:00;60.453.904.166.667;47.345.545.833.333
20102017;08:20:00;63.235.983.333.333;49.972.979.166.667
20102017;08:25:00;625.962.625;49.402.354.166.667
20102017;08:30:00;644654.5;506100.5
20102017;08:35:00;72.558.416.666.667;55.707.495.833.333
20102017;08:40:00;72.474.691.666.667;56.229.258.333.333
20102017;08:45:00;77.172.916.666.667;60.382.829.166.667
20102017;08:50:00;761374.5;59.440.204.166.667
20102017;08:55:00;74.852.366.666.667;58.093.620.833.333
20102017;09:00:00;75.858.833.333.333;58.931.366.666.667
20102017;09:05:00;73.998.941.666.667;57.494.854.166.667
20102017;09:10:00;72.650.316.666.667;56.427.166.666.667
20102017;09:15:00;75.567.208.333.333;588.943.625
20102017;09:20:00;78.033.716.666.667;612.034.625
20102017;09:25:00;78.022.591.666.667;61.333.883.333.333
20102017;09:30:00;74.414.866.666.667;573.513.375
20102017;09:35:00;73.927.916.666.667;57.001.016.666.667
20102017;09:40:00;766126;59.608.816.666.667
20102017;09:45:00;73.148.058.333.333;55.950.708.333.333
20102017;09:50:00;735691.75;564.100.125
20102017;09:55:00;70.501.508.333.333;53.812.495.833.333
20102017;10:00:00;724217.25;55.211.108.333.333
20102017;10:05:00;74.029.833.333.333;57.002.291.666.667
20102017;10:10:00;690694.25;52.918.495.833.333
20102017;10:15:00;63.351.395.833.333;488032
20102017;10:20:00;624108.25;481.327.375
20102017;10:25:00;639422.5;495710
20102017;10:30:00;67.158.066.666.667;524592.5
20102017;10:35:00;66.256.908.333.333;51.386.929.166.667
20102017;10:40:00;63.922.216.666.667;49.119.708.333.333
20102017;10:45:00;63.060.445.833.333;48.179.666.666.667
20102017;10:50:00;71.913.341.666.667;550.179.125
20102017;10:55:00;71.859.166.666.667;54.523.316.666.667
20102017;11:00:00;70.564.608.333.333;53.208.866.666.667
20102017;11:05:00;700553.25;52.920.808.333.333
20102017;11:10:00;736609.75;57.761.391.666.667
20102017;11:15:00;69.552.004.166.667;53.822.720.833.333
20102017;11:20:00;65.909.520.833.333;51.330.091.666.667
20102017;11:25:00;59.371.216.666.667;45.735.654.166.667
20102017;11:30:00;576.245.625;44.408.354.166.667
20102017;11:35:00;60.243.495.833.333;47.066.391.666.667
20102017;11:40:00;657783.5;52.761.020.833.333
20102017;11:45:00;64.102.158.333.333;50.155.833.333.333
20102017;11:50:00;67.850.983.333.333;542.157.375
20102017;11:55:00;65.305.783.333.333;51.002.595.833.333
20102017;12:00:00;64.930.891.666.667;510.484.125
20102017;12:05:00;67.857.916.666.667;541266.5
20102017;12:10:00;69.884.791.666.667;55.573.883.333.333
20102017;12:15:00;63.765.391.666.667;516540.25
20102017;12:20:00;716729.5;587.651.625
20102017;12:25:00;63.043.620.833.333;49.948.154.166.667
20102017;12:30:00;61.707.245.833.333;48.664.291.666.667
20102017;12:35:00;62.886.583.333.333;49.057.104.166.667
20102017;12:40:00;612046.25;46.990.866.666.667
20102017;12:45:00;624285.5;47.504.720.833.333
20102017;12:50:00;65.160.345.833.333;50.477.583.333.333
20102017;12:55:00;672.697.125;50.956.816.666.667
20102017;13:00:00;71.703.708.333.333;55.215.841.666.667
20102017;13:05:00;752507.25;58.639.220.833.333
20102017;13:10:00;74.383.291.666.667;57.478.066.666.667
20102017;13:15:00;75.029.183.333.333;58.123.216.666.667
20102017;13:20:00;71.436.383.333.333;554.415.625
20102017;13:25:00;67.372.483.333.333;51.471.858.333.333
20102017;13:30:00;714620.5;55.122.120.833.333
20102017;13:35:00;710410.25;552519
20102017;13:40:00;66.618.891.666.667;50.363.083.333.333
20102017;13:45:00;54.611.333.333.333;41.073.095.833.333
20102017;13:50:00;55.425.370.833.333;41.642.954.166.667
20102017;13:55:00;57.281.895.833.333;44.430.879.166.667
20102017;14:00:00;58.345.041.666.667;44.668.654.166.667
20102017;14:05:00;657398.25;49.636.004.166.667
20102017;14:10:00;696.641.375;522.328.625
20102017;14:15:00;69.109.404.166.667;514.337.625
20102017;14:20:00;68.826.741.666.667;51.388.791.666.667
20102017;14:25:00;69.971.791.666.667;53.014.070.833.333
20102017;14:30:00;66.556.308.333.333;49.506.958.333.333
20102017;14:35:00;67.434.829.166.667;50.067.916.666.667
20102017;14:40:00;81.077.258.333.333;65.558.870.833.333
20102017;14:45:00;80.895.283.333.333;64.388.291.666.667
20102017;14:50:00;74.656.158.333.333;558.936.375
20102017;14:55:00;78.031.258.333.333;57.505.304.166.667
20102017;15:00:00;64.054.658.333.333;480.765.375
20102017;15:05:00;59.368.533.333.333;441737.5
20102017;15:10:00;662.734.625;52.261.454.166.667
20102017;15:15:00;70.284.833.333.333;533549
20102017;15:20:00;68.958.283.333.333;53.160.533.333.333
20102017;15:25:00;676655.5;52.081.383.333.333
20102017;15:30:00;690.579.375;52.849.733.333.333
20102017;15:35:00;64.823.870.833.333;50.114.320.833.333
20102017;15:40:00;66.970.679.166.667;509725.75
20102017;15:45:00;694.779.875;530.074.375
20102017;15:50:00;69.727.141.666.667;533.057.875
20102017;15:55:00;606195.5;46.838.066.666.667
20102017;16:00:00;592744.25;45.999.616.666.667
20102017;16:05:00;55.673.566.666.667;42.583.479.166.667
20102017;16:10:00;60.031.879.166.667;46.008.104.166.667
20102017;16:15:00;62.602.354.166.667;47.604.233.333.333
20102017;16:20:00;645363.25;49.090.295.833.333
20102017;16:25:00;649.444.875;493.114.125
20102017;16:30:00;63.438.558.333.333;479.483.375
20102017;16:35:00;61.099.745.833.333;464075.75
20102017;16:40:00;619.246.375;46.865.783.333.333
20102017;16:45:00;63.908.720.833.333;47.021.491.666.667
20102017;16:50:00;68.277.308.333.333;494.745.125
20102017;16:55:00;670577.75;485.463.625
20102017;17:00:00;70.833.058.333.333;52.802.054.166.667
20102017;17:05:00;71.412.416.666.667;54.173.104.166.667
20102017;17:10:00;694.280.625;53.387.679.166.667
20102017;17:15:00;72.837.441.666.667;55.921.341.666.667
20102017;17:20:00;728757.25;557556.5
20102017;17:25:00;72.369.341.666.667;55.348.933.333.333
20102017;17:30:00;72.365.041.666.667;55.338.295.833.333
20102017;17:35:00;73.586.541.666.667;565.205.125
20102017;17:40:00;723322.25;54.233.391.666.667
20102017;17:45:00;71.667.858.333.333;534.735.125
20102017;17:50:00;627970.25;47.526.804.166.667
20102017;17:55:00;62.918.554.166.667;47.750.595.833.333
20102017;18:00:00;614.366.625;46.182.679.166.667
20102017;18:05:00;606402.5;45.623.083.333.333
20102017;18:10:00;60.647.454.166.667;45.277.483.333.333
20102017;18:15:00;611004.5;45.742.195.833.333
20102017;18:20:00;612834.25;45.871.516.666.667
20102017;18:25:00;61.733.304.166.667;46.309.320.833.333
20102017;18:30:00;72.789.858.333.333;585242.75
20102017;18:35:00;76.499.016.666.667;621717.25
20102017;18:40:00;76.156.716.666.667;620.250.125
20102017;18:45:00;760440;61.345.879.166.667
20102017;18:50:00;733220.75;579.507.875
20102017;18:55:00;82.151.991.666.667;67.992.591.666.667
20102017;19:00:00;84.371.083.333.333;70.168.041.666.667
20102017;19:05:00;76.255.208.333.333;61.013.329.166.667
20102017;19:10:00;75.070.516.666.667;605126
20102017;19:15:00;671.373.375;52.037.454.166.667
20102017;19:20:00;689112.25;531.174.875
20102017;19:25:00;67.124.433.333.333;51.676.620.833.333
20102017;19:30:00;66.496.045.833.333;50.628.370.833.333
20102017;19:35:00;652914.25;49.682.870.833.333
20102017;19:40:00;63.192.604.166.667;47.570.333.333.333
20102017;19:45:00;64.409.033.333.333;486619.75
20102017;19:50:00;65.711.354.166.667;50.109.458.333.333
20102017;19:55:00;65.816.041.666.667;50.048.716.666.667
20102017;20:00:00;657971.5;501.756.875
20102017;20:05:00;66.487.104.166.667;50.876.416.666.667
20102017;20:10:00;66.341.270.833.333;50.434.558.333.333
20102017;20:15:00;67.585.141.666.667;517109
20102017;20:20:00;67.088.129.166.667;51.313.104.166.667
20102017;20:25:00;67.620.079.166.667;51.978.445.833.333
20102017;20:30:00;68.117.008.333.333;527455.5
20102017;20:35:00;70.941.308.333.333;555.731.875
20102017;20:40:00;677605;52.418.320.833.333
20102017;20:45:00;68.229.733.333.333;52.940.041.666.667
20102017;20:50:00;65.776.170.833.333;50.482.841.666.667
20102017;20:55:00;64.786.229.166.667;49.625.916.666.667
20102017;21:00:00;64.720.591.666.667;49.664.529.166.667
20102017;21:05:00;66.543.716.666.667;520964.5
20102017;21:10:00;66.021.508.333.333;49.881.420.833.333
20102017;21:15:00;64.873.704.166.667;49.931.083.333.333
20102017;21:20:00;649638.75;49.399.479.166.667
20102017;21:25:00;65.031.370.833.333;496.485.875
20102017;21:30:00;652590.75;499.243.375
20102017;21:35:00;64.921.620.833.333;49.501.379.166.667
20102017;21:40:00;652.909.375;50.023.029.166.667
20102017;21:45:00;63.994.970.833.333;48.673.354.166.667
20102017;21:50:00;58.519.008.333.333;450.376.875
20102017;21:55:00;56.626.183.333.333;42.831.116.666.667
20102017;22:00:00;55.284.620.833.333;416483
20102017;22:05:00;55.747.370.833.333;42.070.958.333.333
20102017;22:10:00;54.835.970.833.333;412.737.125
20102017;22:15:00;55.410.470.833.333;41.527.645.833.333
20102017;22:20:00;56.153.529.166.667;421.734.125
20102017;22:25:00;55.894.191.666.667;41.854.458.333.333
20102017;22:30:00;556259.75;416154.25
20102017;22:35:00;551.079.375;411494.5
20102017;22:40:00;554.299.625;41.340.129.166.667
20102017;22:45:00;55.711.716.666.667;419842.75
20102017;22:50:00;58.870.404.166.667;45.185.316.666.667
20102017;22:55:00;60.792.383.333.333;46.937.191.666.667
20102017;23:00:00;59.985.454.166.667;46.156.066.666.667
20102017;23:05:00;60.807.270.833.333;47.988.345.833.333
20102017;23:10:00;61.654.458.333.333;48.480.858.333.333
20102017;23:15:00;607437.75;47.612.070.833.333
20102017;23:20:00;60.861.933.333.333;47.959.904.166.667
20102017;23:25:00;61.286.291.666.667;47.893.495.833.333
20102017;23:30:00;61.884.820.833.333;48.672.420.833.333
20102017;23:35:00;61.421.245.833.333;48.291.391.666.667
20102017;23:40:00;621452.25;487814.75
20102017;23:45:00;71.245.608.333.333;54.470.195.833.333
20102017;23:50:00;71.030.633.333.333;548688.25
20102017;23:55:00;70.370.366.666.667;53.800.695.833.333
21102017;00:00:00;69.662.041.666.667;53.419.854.166.667
21102017;00:05:00;685834.25;529794
21102017;00:10:00;63.517.954.166.667;49.643.983.333.333
21102017;00:15:00;62.453.879.166.667;471330.25
21102017;00:20:00;78.864.558.333.333;661.741.375
21102017;00:25:00;1103712;969044
21102017;00:30:00;1055396.5;886602.5
21102017;00:35:00;104.002.333.333.333;870625.5
21102017;00:40:00;98.955.716.666.667;81.914.183.333.333
21102017;00:45:00;972748;80.038.433.333.333
21102017;00:50:00;971440;795697.75
21102017;00:55:00;97.556.308.333.333;79.820.233.333.333
21102017;01:00:00;951143.75;77.368.533.333.333
21102017;01:05:00;95.351.166.666.667;77.361.366.666.667
21102017;01:10:00;94.939.916.666.667;77.038.583.333.333
21102017;01:15:00;95.082.166.666.667;772119.25
21102017;01:20:00;95.207.266.666.667;77.272.466.666.667
21102017;01:25:00;959349;779796
21102017;01:30:00;94.765.141.666.667;773319
21102017;01:35:00;95.174.308.333.333;776812
21102017;01:40:00;94.604.466.666.667;771673.75
21102017;01:45:00;93.604.433.333.333;763753.25
21102017;01:50:00;94.990.066.666.667;77.285.283.333.333
21102017;01:55:00;926049.5;74.975.966.666.667
21102017;02:00:00;93.563.366.666.667;760951.75
21102017;02:05:00;978249.75;80.426.141.666.667
21102017;02:10:00;93.065.683.333.333;753454.5
21102017;02:15:00;91.725.808.333.333;741088
21102017;02:20:00;93.711.333.333.333;760876.25
21102017;02:25:00;95.727.741.666.667;78.265.083.333.333
21102017;02:30:00;93.386.391.666.667;75.887.483.333.333
21102017;02:35:00;914189;73.668.791.666.667
21102017;02:40:00;94.458.883.333.333;76.898.266.666.667
21102017;02:45:00;100.230.891.666.667;82.968.491.666.667
21102017;02:50:00;98.730.591.666.667;81.637.466.666.667
21102017;02:55:00;931589.5;77.354.158.333.333
21102017;03:00:00;868674.5;72.922.966.666.667
21102017;03:05:00;85.614.758.333.333;71.644.658.333.333
21102017;03:10:00;88.927.933.333.333;74.988.441.666.667
21102017;03:15:00;865939.75;72.632.341.666.667
21102017;03:20:00;86.923.016.666.667;731157
21102017;03:25:00;84.463.691.666.667;70.512.183.333.333
21102017;03:30:00;81.950.041.666.667;68.108.670.833.333
21102017;03:35:00;85.215.783.333.333;71.119.641.666.667
21102017;03:40:00;86.283.891.666.667;72.004.683.333.333
21102017;03:45:00;85.029.183.333.333;70.929.983.333.333
21102017;03:50:00;786599.25;663324.25
21102017;03:55:00;82.213.858.333.333;69.893.783.333.333
21102017;04:00:00;81.359.933.333.333;69.292.233.333.333
21102017;04:05:00;78.748.191.666.667;66.598.983.333.333
21102017;04:10:00;785995.5;675085.75
21102017;04:15:00;77.636.758.333.333;64.272.020.833.333
21102017;04:20:00;798663;67.482.033.333.333
21102017;04:25:00;80.499.416.666.667;68.109.058.333.333
21102017;04:30:00;79.059.516.666.667;66.667.120.833.333
21102017;04:35:00;76.282.541.666.667;639422.5
21102017;04:40:00;76.784.391.666.667;64.309.279.166.667
21102017;04:45:00;79.680.083.333.333;673.312.625
21102017;04:50:00;781946.75;66.032.254.166.667
21102017;04:55:00;787412;66.492.858.333.333
21102017;05:00:00;777683;65.655.491.666.667
21102017;05:05:00;77.978.758.333.333;66.075.804.166.667
21102017;05:10:00;783464.5;665623.5
21102017;05:15:00;78.280.141.666.667;66.887.029.166.667
21102017;05:20:00;775277;656850
21102017;05:25:00;76.132.691.666.667;645.395.375
21102017;05:30:00;77.036.533.333.333;654.083.375
21102017;05:35:00;78.135.541.666.667;66.207.354.166.667
21102017;05:40:00;767715.25;64.685.254.166.667
21102017;05:45:00;79.445.791.666.667;67.691.095.833.333
21102017;05:50:00;78.385.783.333.333;66.399.720.833.333
21102017;05:55:00;78.666.583.333.333;66.426.229.166.667
21102017;06:00:00;76.512.008.333.333;643815.5
21102017;06:05:00;77.590.558.333.333;657.578.625
21102017;06:10:00;774673.25;654683.25
21102017;06:15:00;75.207.791.666.667;633287.25
21102017;06:20:00;78.323.108.333.333;664348
21102017;06:25:00;812538.75;696660.25
21102017;06:30:00;785742.75;66.591.979.166.667
21102017;06:35:00;795869.75;67.888.495.833.333
21102017;06:40:00;77.861.066.666.667;66.005.370.833.333
21102017;06:45:00;78.791.658.333.333;663957.25
21102017;06:50:00;77.676.783.333.333;65.332.795.833.333
21102017;06:55:00;78.917.283.333.333;665708.5
21102017;07:00:00;79.838.683.333.333;67.679.079.166.667
21102017;07:05:00;78.034.791.666.667;65.624.416.666.667
21102017;07:10:00;75.325.408.333.333;62.909.820.833.333
21102017;07:15:00;80.410.908.333.333;679.533.125
21102017;07:20:00;822684.25;681.819.375
21102017;07:25:00;84.948.666.666.667;71.151.133.333.333
21102017;07:30:00;82.916.566.666.667;69.108.945.833.333
21102017;07:35:00;846629.5;680.771.625
21102017;07:40:00;828531.25;64.830.133.333.333
21102017;07:45:00;84.980.533.333.333;670881
21102017;07:50:00;820414.75;63.751.595.833.333
21102017;07:55:00;82.048.966.666.667;63.750.658.333.333
21102017;08:00:00;747546.5;555.903.375
21102017;08:05:00;72.119.483.333.333;533286.75
21102017;08:10:00;724681.5;53.714.966.666.667
21102017;08:15:00;71.526.933.333.333;52.645.633.333.333
21102017;08:20:00;707696;51.775.404.166.667
21102017;08:25:00;70.831.891.666.667;520.267.625
21102017;08:30:00;70.829.458.333.333;51.792.229.166.667
21102017;08:35:00;70.516.858.333.333;516615.75
21102017;08:40:00;693.180.125;50.907.345.833.333
21102017;08:45:00;672.417.375;49.288.704.166.667
21102017;08:50:00;69.309.820.833.333;511150.5
21102017;08:55:00;73.448.033.333.333;53.696.329.166.667
21102017;09:00:00;751489.5;54.753.395.833.333
21102017;09:05:00;75.463.341.666.667;55.124.354.166.667
21102017;09:10:00;73.763.058.333.333;53.433.358.333.333
21102017;09:15:00;74.641.366.666.667;54.153.708.333.333
21102017;09:20:00;74.619.016.666.667;54.123.645.833.333
21102017;09:25:00;74.737.858.333.333;544468
21102017;09:30:00;75.064.691.666.667;55.003.395.833.333
21102017;09:35:00;74.722.483.333.333;54.383.441.666.667
21102017;09:40:00;71.844.608.333.333;52.327.879.166.667
21102017;09:45:00;710030.5;51.139.604.166.667
21102017;09:50:00;71.130.816.666.667;50.610.954.166.667
21102017;09:55:00;70.504.958.333.333;50.013.270.833.333
21102017;10:00:00;79.013.666.666.667;57.734.945.833.333
21102017;10:05:00;856321.5;62.370.345.833.333
21102017;10:10:00;84.563.958.333.333;65.318.995.833.333
21102017;10:15:00;86.537.808.333.333;634.567.875
21102017;10:20:00;878422.75;64.551.195.833.333
21102017;10:25:00;90.874.808.333.333;677.330.125
21102017;10:30:00;85.015.908.333.333;62.938.379.166.667
21102017;10:35:00;79.680.641.666.667;58.879.966.666.667
21102017;10:40:00;86.078.658.333.333;62.581.741.666.667
21102017;10:45:00;85.256.808.333.333;619.098.375
21102017;10:50:00;840186.75;61.002.545.833.333
21102017;10:55:00;77.922.108.333.333;56.496.845.833.333
21102017;11:00:00;758518.25;54.889.545.833.333
21102017;11:05:00;832577;615319.75
21102017;11:10:00;82.854.608.333.333;59.760.079.166.667
21102017;11:15:00;82.032.033.333.333;59.267.829.166.667
21102017;11:20:00;76.792.583.333.333;547364.5
21102017;11:25:00;66.715.358.333.333;46.513.920.833.333
21102017;11:30:00;66.197.404.166.667;46.075.083.333.333
21102017;11:35:00;622503.25;43.644.804.166.667
21102017;11:40:00;60.859.158.333.333;426548.5
21102017;11:45:00;60.082.591.666.667;42.458.441.666.667
21102017;11:50:00;60.172.295.833.333;42.222.004.166.667
21102017;11:55:00;60.747.045.833.333;42.575.683.333.333
21102017;12:00:00;73.099.533.333.333;51.288.458.333.333
21102017;12:05:00;80.718.308.333.333;57.238.383.333.333
21102017;12:10:00;80.988.441.666.667;57.156.266.666.667
21102017;12:15:00;764028;54.324.770.833.333
21102017;12:20:00;74.265.591.666.667;52.812.345.833.333
21102017;12:25:00;73.088.141.666.667;54.191.329.166.667
21102017;12:30:00;76.981.191.666.667;58.151.041.666.667
21102017;12:35:00;732527.75;54.797.795.833.333
21102017;12:40:00;74.221.683.333.333;55.753.729.166.667
21102017;12:45:00;736760;550.657.375
21102017;12:50:00;72.183.416.666.667;53.688.495.833.333
21102017;12:55:00;716021.5;53.005.116.666.667
21102017;13:00:00;74.287.491.666.667;55.715.308.333.333
21102017;13:05:00;74.242.633.333.333;55.817.729.166.667
21102017;13:10:00;74.110.708.333.333;55.702.741.666.667
21102017;13:15:00;75.777.916.666.667;573.454.375
21102017;13:20:00;76.956.033.333.333;588.179.875
21102017;13:25:00;772081.75;589294.75
21102017;13:30:00;77.113.208.333.333;59.013.279.166.667
21102017;13:35:00;75.938.783.333.333;582.911.625
21102017;13:40:00;746127.25;56.892.270.833.333
21102017;13:45:00;72.544.341.666.667;55.046.433.333.333
21102017;13:50:00;70.998.408.333.333;53.342.945.833.333
21102017;13:55:00;713243.75;53.702.370.833.333
21102017;14:00:00;724812;54.799.095.833.333
21102017;14:05:00;71.660.133.333.333;54.575.329.166.667
21102017;14:10:00;724527;54.853.929.166.667
21102017;14:15:00;71.739.308.333.333;54.085.458.333.333
21102017;14:20:00;70.677.833.333.333;52.556.479.166.667
21102017;14:25:00;67.438.520.833.333;49.312.454.166.667
21102017;14:30:00;67.528.066.666.667;491.306.375
21102017;14:35:00;67.749.766.666.667;49.225.204.166.667
21102017;14:40:00;67.451.266.666.667;489.082.125
21102017;14:45:00;67.446.183.333.333;48.873.716.666.667
21102017;14:50:00;673.210.875;48.820.691.666.667
21102017;14:55:00;71.467.458.333.333;53.432.458.333.333
21102017;15:00:00;717044.5;53.572.870.833.333
21102017;15:05:00;708579.75;53.054.891.666.667
21102017;15:10:00;71.109.533.333.333;533.417.375
21102017;15:15:00;72.259.783.333.333;544158.5
21102017;15:20:00;71.358.033.333.333;541782.25
21102017;15:25:00;68.457.295.833.333;530.095.125
21102017;15:30:00;699142.75;54.561.020.833.333
21102017;15:35:00;70.184.158.333.333;55.163.316.666.667
21102017;15:40:00;67.546.091.666.667;524.598.375
21102017;15:45:00;659.996.375;50.970.870.833.333
21102017;15:50:00;65.201.883.333.333;505173
21102017;15:55:00;668184.25;52.173.808.333.333
21102017;16:00:00;65.800.858.333.333;507927
21102017;16:05:00;64.124.045.833.333;48.975.370.833.333
21102017;16:10:00;64.876.820.833.333;49.595.383.333.333
21102017;16:15:00;65.241.879.166.667;497408.75
21102017;16:20:00;66.405.716.666.667;508125.5
21102017;16:25:00;664.155.625;505545
21102017;16:30:00;648742.25;49.114.391.666.667
21102017;16:35:00;65.175.141.666.667;495983.5
21102017;16:40:00;68.407.679.166.667;53.159.120.833.333
21102017;16:45:00;67.358.604.166.667;52.213.370.833.333
21102017;16:50:00;66.323.533.333.333;512395.5
21102017;16:55:00;649.112.875;49.611.229.166.667
21102017;17:00:00;675.009.375;52.443.970.833.333
21102017;17:05:00;703862.5;53.222.008.333.333
21102017;17:10:00;70.394.783.333.333;531.929.625
21102017;17:15:00;727283.25;55.345.458.333.333
21102017;17:20:00;703050.5;54.094.229.166.667
21102017;17:25:00;685.412.875;526623.5
21102017;17:30:00;71.195.958.333.333;555305.75
21102017;17:35:00;70.305.708.333.333;548099.75
21102017;17:40:00;70.123.908.333.333;53.893.958.333.333
21102017;17:45:00;704769.25;54.241.966.666.667
21102017;17:50:00;686575;52.524.154.166.667
21102017;17:55:00;68.283.595.833.333;52.678.683.333.333
21102017;18:00:00;71.863.483.333.333;55.949.133.333.333
21102017;18:05:00;75.563.933.333.333;58.350.695.833.333
21102017;18:10:00;73.812.866.666.667;56.781.795.833.333
21102017;18:15:00;73.604.758.333.333;56.582.316.666.667
21102017;18:20:00;73.199.266.666.667;55.904.283.333.333
21102017;18:25:00;73.737.208.333.333;56.325.833.333.333
21102017;18:30:00;72.389.991.666.667;55.121.195.833.333
21102017;18:35:00;72.790.958.333.333;55.490.241.666.667
21102017;18:40:00;73.225.308.333.333;55.780.958.333.333
21102017;18:45:00;728331.5;554.860.875
21102017;18:50:00;75.650.283.333.333;58.424.766.666.667
21102017;18:55:00;733060.5;566.920.875
21102017;19:00:00;70.926.458.333.333;55.470.166.666.667
21102017;19:05:00;704572.25;548.940.625
21102017;19:10:00;70.223.141.666.667;547734.5
21102017;19:15:00;69.882.495.833.333;54.164.433.333.333
21102017;19:20:00;69.928.958.333.333;54.333.370.833.333
21102017;19:25:00;65.788.329.166.667;50.692.354.166.667
21102017;19:30:00;66.439.754.166.667;51.116.970.833.333
21102017;19:35:00;66.406.320.833.333;510942.5
21102017;19:40:00;67.862.195.833.333;51.908.920.833.333
21102017;19:45:00;68.628.395.833.333;51.166.645.833.333
21102017;19:50:00;688992.5;51.243.879.166.667
21102017;19:55:00;71.219.516.666.667;537186.5
21102017;20:00:00;71.061.858.333.333;53.548.329.166.667
21102017;20:05:00;711961;539204
21102017;20:10:00;691.626.375;51.893.245.833.333
21102017;20:15:00;67.910.004.166.667;50.721.854.166.667
21102017;20:20:00;66.722.554.166.667;492.155.125
21102017;20:25:00;653.354.375;477.770.125
21102017;20:30:00;647835.75;47.420.216.666.667
21102017;20:35:00;642679.75;46.831.991.666.667
21102017;20:40:00;64.029.441.666.667;46.767.466.666.667
21102017;20:45:00;657.105.125;484519.5
21102017;20:50:00;686.177.375;514.962.375
21102017;20:55:00;685539.5;51.450.583.333.333
21102017;21:00:00;71.486.091.666.667;54.261.216.666.667
21102017;21:05:00;705462;53.265.066.666.667
21102017;21:10:00;681.529.875;51.369.758.333.333
21102017;21:15:00;69.150.629.166.667;52.044.445.833.333
21102017;21:20:00;696264.5;52.363.029.166.667
21102017;21:25:00;69.346.766.666.667;519486
21102017;21:30:00;68.292.795.833.333;50.920.620.833.333
21102017;21:35:00;69.027.966.666.667;51.806.845.833.333
21102017;21:40:00;69.587.254.166.667;524863.75
21102017;21:45:00;689173;51.857.229.166.667
21102017;21:50:00;67.658.641.666.667;50.429.204.166.667
21102017;21:55:00;68.034.933.333.333;508298.75
21102017;22:00:00;669.768.625;498.246.875
21102017;22:05:00;668895.25;49.655.529.166.667
21102017;22:10:00;65.855.291.666.667;489725.5
21102017;22:15:00;66.444.704.166.667;491.216.125
21102017;22:20:00;67.507.679.166.667;49.979.691.666.667
21102017;22:25:00;67.429.608.333.333;49.752.816.666.667
21102017;22:30:00;685.925.125;509223
21102017;22:35:00;70.121.008.333.333;52.369.695.833.333
21102017;22:40:00;70.148.558.333.333;52.790.920.833.333
21102017;22:45:00;70.350.016.666.667;52.954.066.666.667
21102017;22:50:00;682999.25;50.960.916.666.667
21102017;22:55:00;62.433.983.333.333;48.950.391.666.667
21102017;23:00:00;655829.75;47.964.629.166.667
21102017;23:05:00;65.318.179.166.667;476.973.375
21102017;23:10:00;64.187.816.666.667;46.934.579.166.667
21102017;23:15:00;690.298.375;496.441.125
21102017;23:20:00;72.591.308.333.333;518983.5
21102017;23:25:00;72.778.908.333.333;52.003.495.833.333
21102017;23:30:00;630613.25;455.081.875
21102017;23:35:00;59.340.108.333.333;427230.75
21102017;23:40:00;66.289.391.666.667;49.190.491.666.667
21102017;23:45:00;66.146.279.166.667;49.189.533.333.333
21102017;23:50:00;65.789.004.166.667;48.508.295.833.333
21102017;23:55:00;670828.5;49.561.604.166.667
22102017;00:00:00;66.471.566.666.667;49.076.583.333.333
22102017;00:05:00;65.675.383.333.333;48.405.029.166.667
22102017;00:10:00;66.141.604.166.667;49.091.258.333.333
22102017;00:15:00;66.193.845.833.333;488.667.375
22102017;00:20:00;67.213.404.166.667;498.358.375
22102017;00:25:00;67.078.870.833.333;49.664.304.166.667
22102017;00:30:00;661.243.375;48.756.454.166.667
22102017;00:35:00;64.958.920.833.333;47.327.966.666.667
22102017;00:40:00;640710.5;469441.25
22102017;00:45:00;64.902.479.166.667;47.088.808.333.333
22102017;00:50:00;65.018.191.666.667;47.217.870.833.333
22102017;00:55:00;649073.25;47.105.516.666.667
22102017;01:00:00;64.815.591.666.667;470.421.125
22102017;01:05:00;65.194.045.833.333;48.145.620.833.333
22102017;01:10:00;64.671.866.666.667;47.483.583.333.333
22102017;01:15:00;63.711.141.666.667;45.858.441.666.667
22102017;01:20:00;640.043.125;46.087.529.166.667
22102017;01:25:00;64.940.983.333.333;47.053.141.666.667
