registroDate1;registrotime1;registroFloat1;registroFloat2
20171109;16:00:00;613.545.375;49.318.033.333.333
20171109;16:05:00;629.320.375;50.669.366.666.667
20171109;16:10:00;64.360.208.333.333;51.869.191.666.667
20171109;16:15:00;583838.25;46.303.879.166.667
20171109;16:20:00;54.241.670.833.333;43.027.454.166.667
20171109;16:25:00;53.455.791.666.667;41.876.729.166.667
20171109;16:30:00;505805.75;39.494.283.333.333
20171109;16:35:00;49.236.616.666.667;37.871.804.166.667
20171109;16:40:00;519694.75;40.381.870.833.333
20171109;16:45:00;481787.75;36.737.429.166.667
20171109;16:50:00;484.165.625;37.020.804.166.667
20171109;16:55:00;50.794.266.666.667;395.850.125
20171109;17:00:00;48.267.329.166.667;371580.25
20171109;17:05:00;465.830.375;355388
20171109;17:10:00;44.427.658.333.333;338872.5
20171109;17:15:00;43.966.016.666.667;335825.75
20171109;17:20:00;433.484.875;32.607.027.083.333
20171109;17:25:00;44.081.020.833.333;33.631.545.833.333
20171109;17:30:00;46.043.133.333.333;35.781.933.333.333
20171109;17:35:00;44.489.416.666.667;34.146.745.833.333
20171109;17:40:00;44.681.483.333.333;34.320.533.333.333
20171109;17:45:00;55.608.516.666.667;418.388.125
20171109;17:50:00;52.663.729.166.667;38.947.229.166.667
20171109;17:55:00;49.145.904.166.667;367022.25
20171109;18:00:00;50.329.983.333.333;377.564.625
20171109;18:05:00;503364;37.751.383.333.333
20171109;18:10:00;51.151.216.666.667;385.291.625
20171109;18:15:00;55.650.183.333.333;41.168.045.833.333
20171109;18:20:00;548064;40.810.983.333.333
20171109;18:25:00;56.356.091.666.667;41.617.983.333.333
20171109;18:30:00;556.127.875;40.549.266.666.667
20171109;18:35:00;546.266.375;40.172.058.333.333
20171109;18:40:00;51.523.016.666.667;38.239.341.666.667
20171109;18:45:00;52.250.804.166.667;38.515.679.166.667
20171109;18:50:00;53.732.979.166.667;39.792.091.666.667
20171109;18:55:00;50.589.529.166.667;367912
20171109;19:00:00;50.736.483.333.333;37.140.908.333.333
20171109;19:05:00;508.042.625;373.448.625
20171109;19:10:00;497.229.125;364363
20171109;19:15:00;50.303.466.666.667;36.803.345.833.333
20171109;19:20:00;49.017.970.833.333;35.352.658.333.333
20171109;19:25:00;48.908.920.833.333;349.627.875
20171109;19:30:00;48.228.366.666.667;34.181.666.666.667
20171109;19:35:00;48.783.829.166.667;34.785.202.083.333
20171109;19:40:00;46.986.391.666.667;336082.25
20171109;19:45:00;376.160.125;27.511.333.333.333
20171109;19:50:00;39.605.183.333.333;29.233.458.333.333
20171109;19:55:00;392.551.375;28.894.002.083.333
20171109;20:00:00;379980.25;2.735.573.125
20171109;20:05:00;40.305.316.666.667;28.993.516.666.667
20171109;20:10:00;47.999.795.833.333;34.233.860.416.667
20171109;20:15:00;47.527.295.833.333;361448.25
20171109;20:20:00;50.996.804.166.667;35.992.945.833.333
20171109;20:25:00;52.050.729.166.667;39.270.408.333.333
20171109;20:30:00;53.615.916.666.667;42.210.083.333.333
20171109;20:35:00;53.960.891.666.667;420398.5
20171109;20:40:00;54.012.170.833.333;407.182.125
20171109;20:45:00;55.980.370.833.333;44.699.241.666.667
20171109;20:50:00;561.305.625;441363
20171109;20:55:00;556012.25;41.003.995.833.333
20171109;21:00:00;564.629.375;41.418.745.833.333
20171109;21:05:00;460.969.625;37.456.458.333.333
20171109;21:10:00;42.819.954.166.667;33.076.004.166.667
20171109;21:15:00;41.817.354.166.667;30.546.970.833.333
20171109;21:20:00;43.743.895.833.333;3.395.243.125
20171109;21:25:00;41.282.916.666.667;32.547.514.583.333
20171109;21:30:00;40.916.108.333.333;3.272.955.625
20171109;21:35:00;40.776.954.166.667;310245
20171109;21:40:00;41.524.691.666.667;299.837.375
20171109;21:45:00;498801.75;35.410.379.166.667
20171109;21:50:00;49.900.133.333.333;351582.5
20171109;21:55:00;48.851.870.833.333;347169.5
20171109;22:00:00;496.021.875;35.188.354.166.667
20171109;22:05:00;49.635.158.333.333;35.327.879.166.667
20171109;22:10:00;49.627.095.833.333;355465
20171109;22:15:00;49.278.354.166.667;347.052.625
20171109;22:20:00;49.484.404.166.667;347.736.875
20171109;22:25:00;49.056.283.333.333;34.477.127.083.333
20171109;22:30:00;496424.5;35.252.666.666.667
20171109;22:35:00;545568;40.270.341.666.667
20171109;22:40:00;55.141.341.666.667;40.978.041.666.667
20171109;22:45:00;549.987.375;40.470.145.833.333
20171109;22:50:00;545.838.125;402.688.375
20171109;22:55:00;54.904.554.166.667;40.341.804.166.667
20171109;23:00:00;55.149.533.333.333;40.393.783.333.333
20171109;23:05:00;57.365.995.833.333;42.803.420.833.333
20171109;23:10:00;58.521.466.666.667;44.853.679.166.667
20171109;23:15:00;58.069.595.833.333;44.016.179.166.667
20171109;23:20:00;58.404.683.333.333;44.179.408.333.333
20171109;23:25:00;56.659.208.333.333;420328.75
20171109;23:30:00;56.539.933.333.333;41.973.066.666.667
20171109;23:35:00;56.609.545.833.333;419677.75
20171109;23:40:00;47.623.183.333.333;366350.75
20171109;23:45:00;457.156.375;34.924.360.416.667
20171109;23:50:00;45.680.583.333.333;346.666.625
20171109;23:55:00;45.549.783.333.333;34.293.572.916.667
20171110;00:00:00;458.063.125;34.802.297.916.667
20171110;00:05:00;457.162.875;34.482.633.333.333
20171110;00:10:00;46.349.245.833.333;35.388.845.833.333
20171110;00:15:00;46.263.554.166.667;35.351.679.166.667
20171110;00:20:00;459.032.375;34.466.827.083.333
20171110;00:25:00;45.484.583.333.333;33.883.285.416.667
20171110;00:30:00;42.976.908.333.333;32.588.004.166.667
20171110;00:35:00;422.545.125;32.103.127.083.333
20171110;00:40:00;529.409.625;39.169.679.166.667
20171110;00:45:00;56.957.408.333.333;42.348.783.333.333
20171110;00:50:00;582.720.875;436945.25
20171110;00:55:00;65.193.629.166.667;51.067.770.833.333
20171110;01:00:00;674.344.625;532.177.625
20171110;01:05:00;66.432.933.333.333;52.345.279.166.667
20171110;01:10:00;65.524.695.833.333;52.041.141.666.667
20171110;01:15:00;655.714.625;514.591.625
20171110;01:20:00;65.435.783.333.333;51.796.795.833.333
20171110;01:25:00;63.621.295.833.333;49.786.216.666.667
20171110;01:30:00;64.977.395.833.333;51.041.841.666.667
20171110;01:35:00;661.449.875;52.447.354.166.667
20171110;01:40:00;63.790.383.333.333;49.638.645.833.333
20171110;01:45:00;58.095.933.333.333;45.096.329.166.667
20171110;01:50:00;579.087.875;447.201.375
20171110;01:55:00;58.368.383.333.333;45.588.245.833.333
20171110;02:00:00;59.946.841.666.667;472.990.125
20171110;02:05:00;60.537.258.333.333;48.080.795.833.333
20171110;02:10:00;58.662.416.666.667;46.744.670.833.333
20171110;02:15:00;585861.25;447.897.125
20171110;02:20:00;59.175.379.166.667;460459.25
20171110;02:25:00;515.131.875;40.566.033.333.333
20171110;02:30:00;48.657.270.833.333;38.664.679.166.667
20171110;02:35:00;47.405.133.333.333;37.703.004.166.667
20171110;02:40:00;47.194.858.333.333;37.494.529.166.667
20171110;02:45:00;46.859.345.833.333;37.043.591.666.667
20171110;02:50:00;473959;37.431.220.833.333
20171110;02:55:00;48.259.083.333.333;382755
20171110;03:00:00;464.460.125;36.504.033.333.333
20171110;03:05:00;48.366.545.833.333;38.423.270.833.333
20171110;03:10:00;470.061.375;37.416.658.333.333
20171110;03:15:00;47.795.245.833.333;37.834.583.333.333
20171110;03:20:00;48.861.529.166.667;389132
20171110;03:25:00;48.375.758.333.333;38.426.645.833.333
20171110;03:30:00;47.285.508.333.333;37.387.091.666.667
20171110;03:35:00;48.293.041.666.667;38.502.641.666.667
20171110;03:40:00;48.622.316.666.667;38.918.120.833.333
20171110;03:45:00;477603.75;381.767.125
20171110;03:50:00;48.154.629.166.667;38.534.929.166.667
20171110;03:55:00;48.077.045.833.333;38.162.429.166.667
20171110;04:00:00;47.415.708.333.333;374.958.375
20171110;04:05:00;462725;36.539.658.333.333
20171110;04:10:00;47.463.495.833.333;37.813.770.833.333
20171110;04:15:00;480655;38.420.645.833.333
20171110;04:20:00;478560.25;37.999.054.166.667
20171110;04:25:00;47.834.558.333.333;38.068.991.666.667
20171110;04:30:00;48.104.533.333.333;38.160.491.666.667
20171110;04:35:00;49.713.283.333.333;39.892.229.166.667
20171110;04:40:00;484157;387371.25
20171110;04:45:00;48.013.458.333.333;380460
20171110;04:50:00;487.098.375;388.574.875
20171110;04:55:00;470865.75;37.955.366.666.667
20171110;05:00:00;468.257.625;363188.5
20171110;05:05:00;47.803.766.666.667;37.743.404.166.667
20171110;05:10:00;464161.25;369747.75
20171110;05:15:00;473068.75;37.377.316.666.667
20171110;05:20:00;479.957.625;38.387.033.333.333
20171110;05:25:00;473.443.625;373.565.375
20171110;05:30:00;469564.75;37.048.858.333.333
20171110;05:35:00;469.068.875;37.124.841.666.667
20171110;05:40:00;47.263.408.333.333;37.355.766.666.667
20171110;05:45:00;46.618.370.833.333;36.997.504.166.667
20171110;05:50:00;468736;37.188.458.333.333
20171110;05:55:00;466.296.125;36.837.145.833.333
20171110;06:00:00;46.879.279.166.667;37.047.570.833.333
20171110;06:05:00;47.651.220.833.333;375.897.125
20171110;06:10:00;45.162.245.833.333;35.545.795.833.333
20171110;06:15:00;46.102.729.166.667;362918.75
20171110;06:20:00;461057;36.116.733.333.333
20171110;06:25:00;46.846.266.666.667;36.953.745.833.333
20171110;06:30:00;457925.25;36.132.033.333.333
20171110;06:35:00;46.412.416.666.667;36.997.983.333.333
20171110;06:40:00;454.751.125;360.785.875
20171110;06:45:00;450.325.125;352.519.875
20171110;06:50:00;44.345.591.666.667;3.473.831.875
20171110;06:55:00;44.104.295.833.333;3.450.049.375
20171110;07:00:00;52.339.941.666.667;39.852.354.166.667
20171110;07:05:00;559844.5;42.465.029.166.667
20171110;07:10:00;557.459.625;426069.5
20171110;07:15:00;56.424.441.666.667;425826
20171110;07:20:00;573819.25;43.139.908.333.333
20171110;07:25:00;55.524.754.166.667;418.639.125
20171110;07:30:00;51.165.833.333.333;392.526.875
20171110;07:35:00;49.496.991.666.667;38.438.829.166.667
20171110;07:40:00;49.095.333.333.333;38.020.145.833.333
20171110;07:45:00;57.439.441.666.667;43.447.108.333.333
20171110;07:50:00;52.380.654.166.667;38.626.783.333.333
20171110;07:55:00;490161.5;36.326.866.666.667
20171110;08:00:00;51.857.954.166.667;39.650.595.833.333
20171110;08:05:00;57.031.958.333.333;43.810.370.833.333
20171110;08:10:00;61.140.254.166.667;46.968.183.333.333
20171110;08:15:00;57.923.708.333.333;436.672.375
20171110;08:20:00;588210.5;44.490.841.666.667
20171110;08:25:00;60.512.520.833.333;456.632.625
20171110;08:30:00;62.736.970.833.333;48.707.920.833.333
20171110;08:35:00;753725.75;62.058.158.333.333
20171110;08:40:00;73.916.266.666.667;60.188.145.833.333
20171110;08:45:00;814751;693823.5
20171110;08:50:00;79.684.458.333.333;69.465.133.333.333
20171110;08:55:00;74.705.791.666.667;63.007.358.333.333
20171110;09:00:00;628207.75;49.425.183.333.333
20171110;09:05:00;72.180.158.333.333;58.370.733.333.333
20171110;09:10:00;72.204.058.333.333;58.594.829.166.667
20171110;09:15:00;70.294.116.666.667;56.221.916.666.667
20171110;09:20:00;72.075.591.666.667;58.485.733.333.333
20171110;09:25:00;62.821.095.833.333;51.045.104.166.667
20171110;09:30:00;51.821.166.666.667;42.663.370.833.333
20171110;09:35:00;553.295.625;486923.75
20171110;09:40:00;55.658.545.833.333;48.135.845.833.333
20171110;09:45:00;60.727.420.833.333;52.487.091.666.667
20171110;09:50:00;65.198.329.166.667;556.145.625
20171110;09:55:00;70.481.358.333.333;580.169.625
20171110;10:00:00;74.061.141.666.667;603.015.375
20171110;10:05:00;70.361.841.666.667;56.104.354.166.667
20171110;10:10:00;674833;523761.25
20171110;10:15:00;63.786.879.166.667;48.767.454.166.667
20171110;10:20:00;651566;50.120.766.666.667
20171110;10:25:00;67.495.308.333.333;524884
20171110;10:30:00;71.963.008.333.333;57.668.029.166.667
20171110;10:35:00;668064.5;528.283.375
20171110;10:40:00;67.838.691.666.667;53.714.354.166.667
20171110;10:45:00;58.079.620.833.333;469.997.375
20171110;10:50:00;550.226.625;44.573.758.333.333
20171110;10:55:00;56.483.858.333.333;45.356.533.333.333
20171110;11:00:00;543274.75;43.719.583.333.333
20171110;11:05:00;631.905.625;50.433.929.166.667
20171110;11:10:00;67.204.316.666.667;526847.5
20171110;11:15:00;68.038.116.666.667;52.869.016.666.667
20171110;11:20:00;70.616.583.333.333;55.839.754.166.667
20171110;11:25:00;67.541.908.333.333;52.719.116.666.667
20171110;11:30:00;66.911.666.666.667;522439
20171110;11:35:00;67.189.754.166.667;529973
20171110;11:40:00;69.243.383.333.333;547.173.375
20171110;11:45:00;682833.5;539.245.375
20171110;11:50:00;686.218.375;53.888.495.833.333
20171110;11:55:00;70.122.183.333.333;550938.75
20171110;12:00:00;67.715.666.666.667;52.885.470.833.333
20171110;12:05:00;70.380.241.666.667;55.126.079.166.667
20171110;12:10:00;66.720.658.333.333;516923
20171110;12:15:00;62.336.804.166.667;49.885.341.666.667
20171110;12:20:00;66.221.529.166.667;51.085.329.166.667
20171110;12:25:00;64.308.854.166.667;51.365.133.333.333
20171110;12:30:00;674.053.375;53.528.083.333.333
20171110;12:35:00;703193.5;55.396.991.666.667
20171110;12:40:00;77.036.841.666.667;63.359.433.333.333
20171110;12:45:00;81.508.291.666.667;67.254.566.666.667
20171110;12:50:00;813492.25;67.327.304.166.667
20171110;12:55:00;82.155.716.666.667;67.963.241.666.667
20171110;13:00:00;84.342.616.666.667;70.068.616.666.667
20171110;13:05:00;83.106.666.666.667;68.656.845.833.333
20171110;13:10:00;86.578.983.333.333;72.691.291.666.667
20171110;13:15:00;879178.25;740460
20171110;13:20:00;83.912.433.333.333;696481.5
20171110;13:25:00;804209;65.701.241.666.667
20171110;13:30:00;78.720.933.333.333;635268.25
20171110;13:35:00;74.228.233.333.333;59.214.133.333.333
20171110;13:40:00;72.881.766.666.667;57.731.129.166.667
20171110;13:45:00;67.706.879.166.667;57.849.208.333.333
20171110;13:50:00;655881.5;50.079.370.833.333
20171110;13:55:00;703636.75;55.650.204.166.667
20171110;14:00:00;650087.75;50.299.420.833.333
20171110;14:05:00;64.770.670.833.333;50.167.908.333.333
20171110;14:10:00;61.151.141.666.667;475018
20171110;14:15:00;64.191.954.166.667;495.980.125
20171110;14:20:00;67.564.383.333.333;560.395.375
20171110;14:25:00;72.964.191.666.667;58.051.270.833.333
20171110;14:30:00;68.385.395.833.333;57.132.908.333.333
20171110;14:35:00;73.925.916.666.667;58.651.954.166.667
20171110;14:40:00;74.187.966.666.667;60.222.133.333.333
20171110;14:45:00;72.837.233.333.333;58.237.604.166.667
20171110;14:50:00;71.339.066.666.667;57.132.454.166.667
20171110;14:55:00;71.472.833.333.333;57.182.158.333.333
20171110;15:00:00;70.274.766.666.667;55.393.354.166.667
20171110;15:05:00;71.143.158.333.333;565.378.125
20171110;15:10:00;73.126.808.333.333;58.904.420.833.333
20171110;15:15:00;62.745.041.666.667;51.552.833.333.333
20171110;15:20:00;60.234.516.666.667;491.923.375
20171110;15:25:00;595.273.625;48.501.320.833.333
20171110;15:30:00;582348.25;467823
20171110;15:35:00;58.381.054.166.667;470.098.375
20171110;15:40:00;56.003.320.833.333;46.583.783.333.333
20171110;15:45:00;579.161.625;459.482.875
20171110;15:50:00;625.245.625;49.004.566.666.667
20171110;15:55:00;65.684.516.666.667;490943.75
20171110;16:00:00;64.310.679.166.667;46.402.420.833.333
20171110;16:05:00;61.906.504.166.667;445.360.125
20171110;16:10:00;58.737.604.166.667;418.948.875
20171110;16:15:00;54.263.020.833.333;39.065.570.833.333
20171110;16:20:00;48.879.291.666.667;35.985.604.166.667
20171110;16:25:00;45.207.966.666.667;3.379.300.625
20171110;16:30:00;44.926.541.666.667;33.794.995.833.333
20171110;16:35:00;389.199.625;29.387.204.166.667
20171110;16:40:00;388333.75;29.595.741.666.667
20171110;16:45:00;38.460.154.166.667;2.908.278.125
20171110;16:50:00;37.737.166.666.667;28.824.795.833.333
20171110;16:55:00;38.938.516.666.667;2.991.963.125
20171110;17:00:00;39.329.729.166.667;30.085.522.916.667
20171110;17:05:00;359.755.125;2.656.175.625
20171110;17:10:00;362778.75;27.301.114.583.333
20171110;17:15:00;34.677.270.833.333;25.944.202.083.333
20171110;17:20:00;34.855.089.583.333;26.076.158.333.333
20171110;17:25:00;34.018.895.833.333;25.692.089.583.333
20171110;17:30:00;33.658.864.583.333;25.342.645.833.333
20171110;17:35:00;3.397.116.875;24.827.977.083.333
20171110;17:40:00;35.181.608.333.333;269385.75
20171110;17:45:00;3.417.588.125;27.017.372.916.667
20171110;17:50:00;34.112.654.166.667;27.320.404.166.667
20171110;17:55:00;373.099.875;29.870.958.333.333
20171110;18:00:00;52.269.308.333.333;45.689.233.333.333
20171110;18:05:00;52.818.616.666.667;40.233.879.166.667
20171110;18:10:00;54.099.795.833.333;42.096.820.833.333
20171110;18:15:00;577602.75;45.942.845.833.333
20171110;18:20:00;56.033.433.333.333;43.599.554.166.667
20171110;18:25:00;534159.75;419995
20171110;18:30:00;46.456.466.666.667;375177.75
20171110;18:35:00;44.883.016.666.667;361023.5
20171110;18:40:00;44.523.241.666.667;360477.25
20171110;18:45:00;50.065.120.833.333;41.516.033.333.333
20171110;18:50:00;50.185.741.666.667;40.500.995.833.333
20171110;18:55:00;55.353.591.666.667;436.190.375
20171110;19:00:00;62.126.529.166.667;47.664.808.333.333
20171110;19:05:00;62.705.329.166.667;49.260.733.333.333
20171110;19:10:00;59.308.141.666.667;47.752.279.166.667
20171110;19:15:00;535.907.375;43.141.916.666.667
20171110;19:20:00;509.514.125;41.471.445.833.333
20171110;19:25:00;54.106.041.666.667;439369.25
20171110;19:30:00;512766.75;41.271.145.833.333
20171110;19:35:00;50.747.316.666.667;41.139.566.666.667
20171110;19:40:00;496688;40.590.266.666.667
20171110;19:45:00;506612.75;41.200.608.333.333
20171110;19:50:00;52.089.291.666.667;417.222.625
20171110;19:55:00;54.372.945.833.333;43.214.791.666.667
20171110;20:00:00;518.976.125;41.047.933.333.333
20171110;20:05:00;507285.5;40.444.258.333.333
20171110;20:10:00;49.690.854.166.667;39.564.020.833.333
20171110;20:15:00;49.300.095.833.333;384.850.875
20171110;20:20:00;49.034.079.166.667;37.925.266.666.667
20171110;20:25:00;49.697.695.833.333;38.713.258.333.333
20171110;20:30:00;44.451.008.333.333;352.367.125
20171110;20:35:00;44.617.816.666.667;35.735.241.666.667
20171110;20:40:00;43.384.870.833.333;34.670.141.666.667
20171110;20:45:00;439522;35.196.533.333.333
20171110;20:50:00;42.926.820.833.333;34.093.602.083.333
20171110;20:55:00;40.221.641.666.667;31.002.660.416.667
20171110;21:00:00;39.404.795.833.333;29.953.604.166.667
20171110;21:05:00;395281.75;3.030.634.375
20171110;21:10:00;390.295.625;29.756.616.666.667
20171110;21:15:00;39.321.566.666.667;29.961.904.166.667
20171110;21:20:00;424.434.125;33.119.433.333.333
20171110;21:25:00;44.589.854.166.667;35.134.316.666.667
20171110;21:30:00;444.272.375;349.898.125
20171110;21:35:00;50.891.779.166.667;388086.25
20171110;21:40:00;51.556.633.333.333;387911.25
20171110;21:45:00;50.941.141.666.667;383.522.625
20171110;21:50:00;50.017.416.666.667;375105.25
20171110;21:55:00;503815.75;377.322.875
20171110;22:00:00;502.421.875;37.614.045.833.333
20171110;22:05:00;50.802.945.833.333;38.089.741.666.667
20171110;22:10:00;51.690.004.166.667;39.223.279.166.667
20171110;22:15:00;51.279.691.666.667;38.431.858.333.333
20171110;22:20:00;521317.25;393.260.375
20171110;22:25:00;52.143.654.166.667;39.489.220.833.333
20171110;22:30:00;52.205.129.166.667;39.588.508.333.333
20171110;22:35:00;50.186.583.333.333;37.586.045.833.333
20171110;22:40:00;515.441.125;39.220.720.833.333
20171110;22:45:00;525.834.375;40.165.658.333.333
20171110;22:50:00;53.729.254.166.667;41.506.466.666.667
20171110;22:55:00;55.508.491.666.667;42.994.558.333.333
20171110;23:00:00;568.032.375;443.959.375
20171110;23:05:00;58.805.829.166.667;467.657.125
20171110;23:10:00;600842.25;48.210.308.333.333
20171110;23:15:00;59.200.904.166.667;47.142.345.833.333
20171110;23:20:00;602.752.125;482.134.625
20171110;23:25:00;57.392.704.166.667;458.883.625
20171110;23:30:00;56.813.654.166.667;45.426.083.333.333
20171110;23:35:00;544.420.375;428.077.375
20171110;23:40:00;54.614.245.833.333;42.968.058.333.333
20171110;23:45:00;587.468.875;467961
20171110;23:50:00;596825.75;475.003.125
20171110;23:55:00;511.729.375;40.425.379.166.667
20171111;00:00:00;453.134.375;362361.25
20171111;00:05:00;45.265.416.666.667;36.265.316.666.667
20171111;00:10:00;455166;36.699.570.833.333
20171111;00:15:00;455.569.125;36.459.445.833.333
20171111;00:20:00;43.184.283.333.333;3.423.658.125
20171111;00:25:00;440335;351858.25
20171111;00:30:00;46.205.145.833.333;37.392.970.833.333
20171111;00:35:00;47.931.916.666.667;39.162.720.833.333
20171111;00:40:00;46.874.820.833.333;38.439.358.333.333
20171111;00:45:00;44.829.504.166.667;362.374.125
20171111;00:50:00;441881.25;356387.5
20171111;00:55:00;52.025.554.166.667;405.505.625
20171111;01:00:00;59.480.791.666.667;448.972.875
20171111;01:05:00;62.046.516.666.667;47.780.516.666.667
20171111;01:10:00;603618.75;462.630.375
20171111;01:15:00;557953;41.368.954.166.667
20171111;01:20:00;46.399.891.666.667;3.435.794.375
20171111;01:25:00;50.396.479.166.667;382300.25
20171111;01:30:00;51.854.929.166.667;39.503.491.666.667
20171111;01:35:00;51.752.095.833.333;392.900.125
20171111;01:40:00;512.514.125;38.859.141.666.667
20171111;01:45:00;52.227.941.666.667;402.413.375
20171111;01:50:00;52.497.095.833.333;404.577.125
20171111;01:55:00;53.228.383.333.333;412462.25
20171111;02:00:00;53.866.341.666.667;41.717.445.833.333
20171111;02:05:00;53.405.633.333.333;414588.25
20171111;02:10:00;55.441.720.833.333;42.701.079.166.667
20171111;02:15:00;561261.25;415.095.875
20171111;02:20:00;57.051.508.333.333;42.330.391.666.667
20171111;02:25:00;59.268.070.833.333;46.747.895.833.333
20171111;02:30:00;587.910.625;469754
20171111;02:35:00;58.628.583.333.333;46.668.070.833.333
20171111;02:40:00;58.749.704.166.667;47.046.454.166.667
20171111;02:45:00;569193.5;44.957.133.333.333
20171111;02:50:00;58.445.404.166.667;46.627.441.666.667
20171111;02:55:00;581.805.125;463.538.875
20171111;03:00:00;59.655.883.333.333;47.991.120.833.333
20171111;03:05:00;610.841.625;49.680.120.833.333
20171111;03:10:00;621494.75;50.952.979.166.667
20171111;03:15:00;623.098.875;50.851.770.833.333
20171111;03:20:00;617.410.375;503.089.875
20171111;03:25:00;595.222.875;476984
20171111;03:30:00;59.052.729.166.667;47.211.145.833.333
20171111;03:35:00;605808;488920.75
20171111;03:40:00;611575.75;49.566.958.333.333
20171111;03:45:00;626.296.875;51.215.670.833.333
20171111;03:50:00;602324.25;494934.5
20171111;03:55:00;60.972.716.666.667;48.688.483.333.333
20171111;04:00:00;62.142.145.833.333;50.658.779.166.667
20171111;04:05:00;59.866.195.833.333;483.926.625
20171111;04:10:00;60.859.195.833.333;49.587.470.833.333
20171111;04:15:00;60.587.095.833.333;489.457.375
20171111;04:20:00;594051.25;47.833.183.333.333
20171111;04:25:00;592504.5;47.596.029.166.667
20171111;04:30:00;572.851.625;45.666.254.166.667
20171111;04:35:00;58.445.183.333.333;466874.5
20171111;04:40:00;605042.25;49.112.420.833.333
20171111;04:45:00;60.188.966.666.667;48.880.945.833.333
20171111;04:50:00;600.189.875;48.189.708.333.333
20171111;04:55:00;60.409.004.166.667;48.626.958.333.333
20171111;05:00:00;586.759.375;46.892.329.166.667
20171111;05:05:00;590.100.375;471159.75
20171111;05:10:00;599670.75;48.296.229.166.667
20171111;05:15:00;581.678.375;46.405.241.666.667
20171111;05:20:00;571.238.375;45.367.766.666.667
20171111;05:25:00;56.100.133.333.333;445091.75
20171111;05:30:00;57.056.816.666.667;45.314.954.166.667
20171111;05:35:00;574323.75;460.108.125
20171111;05:40:00;55.422.704.166.667;44.358.816.666.667
20171111;05:45:00;56.452.533.333.333;454372.5
20171111;05:50:00;55.562.508.333.333;44.304.666.666.667
20171111;05:55:00;56.870.370.833.333;45.665.070.833.333
20171111;06:00:00;553923.75;442.082.125
20171111;06:05:00;565.041.125;45.024.345.833.333
20171111;06:10:00;558.339.125;44.790.295.833.333
20171111;06:15:00;56.202.233.333.333;44.940.279.166.667
20171111;06:20:00;56.693.241.666.667;454.006.625
20171111;06:25:00;56.321.816.666.667;44.758.820.833.333
20171111;06:30:00;56.621.854.166.667;449410.5
20171111;06:35:00;578478.25;46.001.945.833.333
20171111;06:40:00;58.769.029.166.667;47.343.583.333.333
20171111;06:45:00;58.374.445.833.333;46.636.583.333.333
20171111;06:50:00;578531;460674.75
20171111;06:55:00;64.507.979.166.667;50.372.908.333.333
20171111;07:00:00;63.714.183.333.333;49.580.279.166.667
20171111;07:05:00;66.371.933.333.333;524953.75
20171111;07:10:00;69.090.941.666.667;55.072.666.666.667
20171111;07:15:00;67.004.916.666.667;52.415.766.666.667
20171111;07:20:00;670.350.125;524383.5
20171111;07:25:00;65.177.679.166.667;51.083.391.666.667
20171111;07:30:00;59.053.283.333.333;49.789.866.666.667
20171111;07:35:00;61.528.704.166.667;49.022.079.166.667
20171111;07:40:00;648.100.125;51.110.270.833.333
20171111;07:45:00;64.667.395.833.333;506268.25
20171111;07:50:00;64.625.454.166.667;50.673.295.833.333
20171111;07:55:00;604.910.125;47.725.216.666.667
20171111;08:00:00;62.138.729.166.667;48.207.995.833.333
20171111;08:05:00;567518.25;44.737.683.333.333
20171111;08:10:00;54.852.270.833.333;437.856.125
20171111;08:15:00;540935.75;43.359.533.333.333
20171111;08:20:00;54.808.470.833.333;43.944.391.666.667
20171111;08:25:00;49.326.720.833.333;379112
20171111;08:30:00;45.703.883.333.333;371.631.125
20171111;08:35:00;49.508.058.333.333;37.547.470.833.333
20171111;08:40:00;49.304.008.333.333;37.508.245.833.333
20171111;08:45:00;43.595.320.833.333;33.575.254.166.667
20171111;08:50:00;424921;32.719.452.083.333
20171111;08:55:00;41.009.808.333.333;31.230.685.416.667
20171111;09:00:00;41.568.095.833.333;31.964.389.583.333
20171111;09:05:00;409414.25;31.291.560.416.667
20171111;09:10:00;401013.75;308.336.875
20171111;09:15:00;403.693.625;306923.75
20171111;09:20:00;40.346.054.166.667;306707.75
20171111;09:25:00;46.460.083.333.333;34.240.866.666.667
20171111;09:30:00;48.769.616.666.667;35.710.704.166.667
20171111;09:35:00;47.893.483.333.333;35.017.595.833.333
20171111;09:40:00;47.981.170.833.333;34.963.520.833.333
20171111;09:45:00;48.665.333.333.333;359.165.875
20171111;09:50:00;48.216.616.666.667;35.149.829.166.667
20171111;09:55:00;47.790.479.166.667;348951.75
20171111;10:00:00;45.154.758.333.333;357.015.875
20171111;10:05:00;48.214.983.333.333;35.365.304.166.667
20171111;10:10:00;48.206.970.833.333;35.467.254.166.667
20171111;10:15:00;47.589.945.833.333;34.652.027.083.333
20171111;10:20:00;507372.5;37.690.508.333.333
20171111;10:25:00;52.225.929.166.667;39.273.545.833.333
20171111;10:30:00;52.355.570.833.333;39.402.416.666.667
20171111;10:35:00;52.495.229.166.667;394433.25
20171111;10:40:00;51.897.916.666.667;391.089.375
20171111;10:45:00;51.960.733.333.333;388448
20171111;10:50:00;522.939.875;392247.25
20171111;10:55:00;51.152.729.166.667;37.888.520.833.333
20171111;11:00:00;49.275.829.166.667;36.286.583.333.333
20171111;11:05:00;496.887.625;364.534.125
20171111;11:10:00;49.215.991.666.667;362.924.875
